,age,gender,state,country_residence,X5k,half,pace,final_time
13766,35,F,NV,USA,1499,6500,535,14013
13767,51,F,,GBR,1573,6764,535,14013
13768,61,M,TX,USA,1574,6687,535,14013
13769,56,M,FL,USA,1512,6443,535,14014
13770,39,F,UT,USA,1416,6577,535,14014
13771,56,M,TX,USA,1533,6572,535,14014
13772,27,F,,NED,1506,6517,535,14014
13773,39,F,AZ,USA,1519,6625,535,14014
13774,40,M,MA,USA,1514,6323,535,14015
13775,66,M,WV,USA,1650,6993,535,14015
13776,51,M,ON,CAN,1435,6212,535,14015
13777,56,M,CA,USA,1661,6864,535,14015
13778,48,F,AZ,USA,1612,6867,535,14015
13779,39,M,ON,CAN,1315,6081,535,14015
13780,52,M,IL,USA,1412,5948,535,14015
13781,29,F,,MEX,1287,6167,535,14016
13782,34,F,NY,USA,1427,6185,535,14016
13783,60,M,MA,USA,1602,6763,535,14016
13784,61,M,PA,USA,1636,6945,535,14017
13785,43,F,TN,USA,1504,6408,535,14017
13786,59,M,,GBR,1570,6227,535,14017
13787,23,F,MI,USA,1507,6435,535,14017
13788,59,M,ON,CAN,1580,6819,535,14017
13789,62,M,MI,USA,1515,6453,535,14017
13790,29,F,VA,USA,1419,6009,535,14017
13791,60,M,VA,USA,1435,6366,535,14018
13792,43,M,MN,USA,1497,6525,535,14018
13793,60,M,,JPN,1560,6723,535,14020
13794,28,F,OR,USA,1497,6467,535,14020
13795,48,F,,BRA,1529,6757,535,14020
13796,51,M,AZ,USA,1400,6404,535,14020
13797,58,M,AZ,USA,1328,6162,535,14021
13798,59,M,,GBR,1544,6577,535,14021
13799,35,F,AB,CAN,1507,6271,535,14021
13800,32,M,CA,USA,1333,6206,535,14022
13801,25,F,MA,USA,1475,6666,535,14023
13802,46,F,NY,USA,1496,6556,535,14023
13803,48,F,IL,USA,1509,6441,535,14023
13804,50,M,CT,USA,1497,6299,535,14024
13805,29,M,MA,USA,1689,6767,535,14024
13806,57,M,NY,USA,1528,6583,535,14024
13807,48,M,VA,USA,1420,6638,535,14024
13808,23,F,MA,USA,1810,7040,535,14024
13809,41,M,WI,USA,1671,6829,535,14024
13810,44,M,PA,USA,1361,6073,535,14024
13811,35,F,CA,USA,1511,6697,535,14025
13812,35,F,OH,USA,1586,6689,535,14025
13813,51,M,ON,CAN,1532,6538,535,14025
13814,49,F,ON,CAN,1576,6778,535,14025
13815,48,M,,SWE,1310,6529,535,14025
13816,50,M,NH,USA,1460,6633,535,14025
13817,55,F,ON,CAN,1576,6778,535,14025
13818,27,F,GA,USA,1450,6584,535,14025
13819,27,M,CA,USA,1255,5636,535,14026
13820,35,F,ME,USA,1503,6473,535,14026
13821,52,M,,IRL,1545,6189,535,14026
13822,44,M,QC,CAN,1373,6129,535,14026
13823,48,M,DC,USA,1557,6612,535,14026
13824,36,M,ON,CAN,1375,6432,535,14026
13825,30,M,MA,USA,1452,6181,535,14027
13826,49,M,PA,USA,1368,5988,535,14027
13827,48,F,ON,CAN,1612,6832,535,14027
13828,55,M,VA,USA,1513,6639,535,14027
13829,51,M,NC,USA,1533,6674,536,14027
13830,60,M,UT,USA,1550,6787,536,14028
13831,46,M,GA,USA,1441,6398,536,14028
13832,23,F,CA,USA,1376,6200,536,14028
13833,67,M,NH,USA,1601,6813,536,14028
13834,49,M,IN,USA,1502,6371,536,14028
13835,49,M,FL,USA,1446,6187,536,14028
13836,49,F,TN,USA,1611,6920,536,14029
13837,31,F,MA,USA,1701,6940,536,14029
13838,53,F,CA,USA,1374,6178,536,14029
13839,50,M,VA,USA,1460,6356,536,14029
13840,29,F,MI,USA,1473,6328,536,14030
13841,38,M,,NED,1655,6706,536,14030
13842,24,F,NJ,USA,1331,6367,536,14030
13843,48,F,UT,USA,1534,6645,536,14030
13844,37,F,UT,USA,1548,6705,536,14030
13845,50,M,FL,USA,1255,5659,536,14030
13846,51,M,MA,USA,1509,6394,536,14031
13847,59,M,MA,USA,1560,6579,536,14031
13848,51,M,CA,USA,1461,6172,536,14031
13849,43,F,BC,CAN,1625,6787,536,14031
13850,41,F,IL,USA,1566,6771,536,14031
13851,48,F,CA,USA,1643,6905,536,14031
13852,49,F,ON,CAN,1532,6573,536,14031
13853,47,F,OR,USA,1531,6367,536,14032
13854,39,M,MA,USA,1739,6659,536,14032
13855,55,M,CT,USA,1524,6454,536,14032
13856,53,M,MN,USA,1543,6825,536,14032
13857,40,F,TX,USA,1510,6424,536,14032
13858,24,M,MA,USA,1246,6007,536,14033
13859,21,F,NH,USA,1467,6461,536,14033
13860,33,F,MA,USA,1718,6904,536,14033
13861,40,F,CA,USA,1462,6427,536,14033
13862,39,F,IL,USA,1580,6597,536,14033
13863,55,M,TX,USA,1426,6316,536,14034
13864,33,F,TN,USA,1486,6349,536,14034
13865,49,F,MA,USA,1616,6656,536,14034
13866,28,F,CA,USA,1485,6755,536,14035
13867,32,M,NY,USA,1573,6637,536,14035
13868,29,F,CA,USA,1802,6953,536,14035
13869,56,M,OH,USA,1435,6338,536,14036
13870,40,M,IN,USA,1299,5554,536,14036
13871,51,M,CA,USA,1597,6878,536,14037
13872,41,F,PR,USA,1503,6449,536,14037
13873,33,F,,GBR,1392,6389,536,14037
13874,45,F,NY,USA,1586,6683,536,14037
13875,35,F,MA,USA,1665,6905,536,14037
13876,39,F,UT,USA,1444,6145,536,14037
13877,50,M,CA,USA,1506,6443,536,14037
13878,55,M,MA,USA,1416,5858,536,14037
13879,38,M,,AUS,1628,6633,536,14038
13880,52,M,,SWE,1610,6866,536,14038
13881,57,M,,FRA,1629,6763,536,14038
13882,40,M,DC,USA,1395,6176,536,14038
13883,49,F,IN,USA,1588,6869,536,14038
13884,51,M,ON,CAN,1455,6609,536,14038
13885,31,F,MA,USA,1532,6303,536,14038
13886,40,F,TX,USA,1603,6807,536,14038
13887,50,F,CA,USA,1570,6838,536,14039
13888,28,F,,GBR,1328,6198,536,14039
13889,60,M,OH,USA,1507,6480,536,14039
13890,47,M,NC,USA,1565,6716,536,14039
13891,61,M,WI,USA,1574,6769,536,14039
13892,26,F,MA,USA,1632,6746,536,14040
13893,45,F,MN,USA,1680,6926,536,14040
13894,50,M,QC,CAN,1312,5897,536,14040
13895,44,F,,IRL,1557,6758,536,14040
13896,42,F,,AUS,1553,6886,536,14040
13897,57,M,TN,USA,1542,6741,536,14041
13898,26,M,CA,USA,1340,5760,536,14041
13899,63,F,NY,USA,1627,6799,536,14041
13900,46,F,NY,USA,1596,6786,536,14041
13901,30,F,CT,USA,1497,6491,536,14042
13902,47,M,MA,USA,1608,6800,536,14042
13903,40,F,CO,USA,1594,6744,536,14042
13904,52,M,CA,USA,1380,6048,536,14043
13905,38,F,TX,USA,1461,6418,536,14043
13906,40,F,CA,USA,1561,6571,536,14043
13907,50,M,IA,USA,1525,6416,536,14044
13908,38,M,NE,USA,1451,6234,536,14044
13909,36,M,,KOR,1388,6367,536,14044
13910,41,M,,IRL,1325,5862,536,14044
13911,46,M,CA,USA,1580,6841,536,14045
13912,52,F,AZ,USA,1599,6845,536,14045
13913,43,M,CA,USA,1573,6618,536,14045
13914,42,F,OH,USA,1509,6541,536,14045
13915,30,M,MD,USA,1445,6444,536,14045
13916,55,F,MA,USA,1547,6688,536,14045
13917,49,M,NC,USA,1506,6609,536,14045
13918,29,F,QC,CAN,1475,6287,536,14045
13919,43,F,CA,USA,1554,6442,536,14046
13920,29,F,KS,USA,1551,6560,536,14046
13921,27,F,NY,USA,1466,6581,536,14046
13922,48,F,CA,USA,1542,6721,536,14047
13923,49,M,TN,USA,1374,6078,536,14047
13924,52,F,MA,USA,1635,6914,536,14047
13925,35,F,NJ,USA,1640,6915,536,14047
13926,53,M,WA,USA,1546,6779,536,14047
13927,40,F,AB,CAN,1609,6894,536,14047
13928,31,M,MA,USA,1647,6620,536,14047
13929,53,F,AB,CAN,1561,6593,536,14048
13930,49,F,TX,USA,1572,6542,536,14048
13931,55,M,MB,CAN,1545,6724,536,14048
13932,67,M,,NZL,1612,6736,536,14048
13933,46,F,QC,CAN,1646,6923,536,14048
13934,43,M,QC,CAN,1475,6286,536,14049
13935,36,F,VA,USA,1461,6566,536,14049
13936,50,F,NC,USA,1579,6657,536,14049
13937,39,F,CA,USA,1520,6568,536,14049
13938,25,F,CO,USA,1383,6337,536,14050
13939,26,M,MN,USA,1280,5641,536,14050
13940,28,F,CO,USA,1529,6422,536,14050
13941,42,F,ON,CAN,1556,6577,536,14050
13942,51,M,,ESP,1444,6323,536,14050
13943,44,F,NJ,USA,1592,6602,536,14050
13944,33,F,MA,USA,1518,6573,536,14050
13945,29,F,,BRA,1363,5769,536,14050
13946,53,F,CT,USA,1543,6713,536,14050
13947,33,F,MA,USA,1706,7007,536,14051
13948,40,F,MD,USA,1522,6606,536,14051
13949,45,M,MA,USA,1432,6301,536,14051
13950,52,M,QC,CAN,1475,6286,536,14051
13951,32,F,,IRL,1454,6349,536,14051
13952,57,M,,ESP,1327,6131,536,14052
13953,40,M,OH,USA,1524,6317,536,14052
13954,30,F,FL,USA,1503,6541,536,14052
13955,63,M,,PAR,1570,6691,536,14052
13956,29,M,OR,USA,1478,6127,536,14053
13957,49,M,MN,USA,1451,6328,536,14053
13958,47,M,ON,CAN,1424,6325,536,14053
13959,41,F,WA,USA,1495,6453,536,14053
13960,57,M,CA,USA,1525,6661,536,14053
13961,44,F,NV,USA,1499,6429,536,14053
13962,61,F,MA,USA,1599,6839,536,14053
13963,43,M,PA,USA,1407,6241,537,14054
13964,34,F,MA,USA,1598,6547,537,14054
13965,55,M,,KOR,1462,6469,537,14054
13966,31,F,MI,USA,1584,6821,537,14054
13967,51,M,AZ,USA,1480,6363,537,14054
13968,28,F,MA,USA,1557,6520,537,14054
13969,35,F,MN,USA,1542,6692,537,14054
13970,38,F,NE,USA,1487,6468,537,14054
13971,62,F,CA,USA,1633,6983,537,14055
13972,25,F,NJ,USA,1533,6396,537,14055
13973,51,M,CA,USA,1458,6564,537,14055
13974,55,M,RI,USA,1523,6397,537,14055
13975,38,F,MI,USA,1536,6535,537,14055
13976,61,M,NE,USA,1541,6464,537,14055
13977,27,F,FL,USA,1405,6583,537,14055
13978,40,F,,GBR,1507,6499,537,14056
13979,45,M,TX,USA,1255,5811,537,14056
13980,60,M,FL,USA,1610,6792,537,14056
13981,25,F,ME,USA,1445,6371,537,14056
13982,55,M,WA,USA,1423,6624,537,14057
13983,45,F,SC,USA,1637,6910,537,14057
13984,23,F,VA,USA,1410,6557,537,14057
13985,40,F,PA,USA,1516,6685,537,14057
13986,52,F,GA,USA,1611,6802,537,14057
13987,63,M,PA,USA,1623,6912,537,14058
13988,41,M,OH,USA,1429,6017,537,14058
13989,52,M,,HKG,1386,6172,537,14059
13990,48,M,,JPN,1487,6569,537,14059
13991,47,M,MI,USA,1432,6331,537,14059
13992,46,M,NY,USA,1421,5957,537,14060
13993,38,F,NY,USA,1568,6514,537,14060
13994,58,M,MA,USA,1629,6836,537,14060
13995,29,F,TX,USA,1383,6280,537,14061
13996,35,F,PA,USA,1570,6801,537,14061
13997,61,M,VA,USA,1565,6671,537,14061
13998,55,M,NV,USA,1505,6417,537,14061
13999,50,M,QC,CAN,1580,6773,537,14061
14000,52,F,FL,USA,1456,6509,537,14061
14001,52,F,NS,CAN,1597,6818,537,14061
14002,24,F,KY,USA,1484,6308,537,14062
14003,41,F,UT,USA,1556,6847,537,14062
14004,35,F,UT,USA,1556,6846,537,14062
14005,51,M,QC,CAN,1650,6963,537,14062
14006,42,F,UT,USA,1416,6579,537,14062
14007,56,M,OH,USA,1548,6762,537,14062
14008,31,F,VA,USA,1518,6477,537,14063
14009,43,M,,GER,1691,7067,537,14063
14010,21,F,MA,USA,1719,6768,537,14063
14011,29,F,CA,USA,1447,6451,537,14063
14012,52,F,,CHN,1467,6668,537,14063
14013,59,M,QC,CAN,1576,6728,537,14064
14014,46,M,UT,USA,1478,6330,537,14064
14015,43,F,MI,USA,1644,7062,537,14064
14016,31,M,MA,USA,1801,7147,537,14064
14017,48,F,MA,USA,1601,6868,537,14064
14018,60,M,AZ,USA,1592,6780,537,14065
14019,30,F,IL,USA,1547,6629,537,14065
14020,49,F,IA,USA,1613,6787,537,14065
14021,58,M,VA,USA,1541,6538,537,14065
14022,26,F,CA,USA,1641,7119,537,14065
14023,59,F,VA,USA,1594,6903,537,14066
14024,57,M,FL,USA,1499,6466,537,14066
14025,63,M,,TWN,1462,6372,537,14066
14026,52,M,WI,USA,1447,6517,537,14067
14027,55,M,NY,USA,1466,6334,537,14067
14028,54,M,TX,USA,1615,6782,537,14067
14029,40,F,OH,USA,1599,6718,537,14067
14030,47,M,,SWE,1647,6612,537,14067
14031,40,F,MI,USA,1493,6458,537,14067
14032,61,M,TX,USA,1627,6861,537,14067
14033,64,M,WA,USA,1580,6735,537,14067
14034,39,F,NY,USA,1605,6887,537,14067
14035,60,M,CA,USA,1478,6352,537,14067
14036,33,F,MA,USA,1634,6939,537,14067
14037,55,M,CA,USA,1476,6616,537,14068
14038,53,M,OR,USA,1454,6262,537,14068
14039,41,M,KY,USA,1400,6274,537,14068
14040,41,F,ON,CAN,1519,6550,537,14068
14041,41,M,TX,USA,1377,6543,537,14068
14042,23,F,MA,USA,1789,7244,537,14068
14043,50,M,NJ,USA,1492,6212,537,14069
14044,52,F,ON,CAN,1553,6750,537,14069
14045,44,M,MA,USA,1385,6321,537,14069
14046,54,M,MA,USA,1753,7088,537,14069
14047,45,F,CO,USA,1587,6856,537,14070
14048,40,F,UT,USA,1576,6833,537,14070
14049,46,F,CO,USA,1653,7034,537,14070
14050,56,M,TX,USA,1572,6687,537,14070
14051,48,F,CA,USA,1505,6504,537,14070
14052,36,F,UT,USA,1524,6515,537,14070
14053,41,M,IN,USA,1351,6222,537,14071
14054,42,F,CA,USA,1607,6740,537,14071
14055,44,F,TX,USA,1600,6728,537,14071
14056,22,F,OH,USA,1452,7282,537,14071
14057,39,F,TN,USA,1467,6613,537,14071
14058,53,F,IL,USA,1652,6964,537,14071
14059,29,F,MA,USA,1427,6328,537,14071
14060,53,F,TX,USA,1566,6625,537,14072
14061,30,F,OR,USA,1583,6925,537,14072
14062,45,F,GA,USA,1553,6571,537,14072
14063,41,M,CO,USA,1539,6592,537,14072
14064,32,F,CO,USA,1539,6592,537,14072
14065,54,M,IL,USA,1468,6217,537,14072
14066,33,F,OH,USA,1526,6511,537,14072
14067,57,M,TX,USA,1412,6438,537,14072
14068,55,M,MA,USA,1579,6636,537,14072
14069,36,M,,BRA,1302,6163,537,14073
14070,39,F,CA,USA,1580,6712,537,14073
14071,48,F,KS,USA,1531,6580,537,14073
14072,41,F,TX,USA,1532,6542,537,14073
14073,41,F,,ISL,1571,6613,537,14073
14074,39,F,NJ,USA,1601,6999,537,14073
14075,41,M,CA,USA,1378,5991,537,14073
14076,59,M,MB,CAN,1377,5912,537,14073
14077,37,M,MA,USA,1807,7095,537,14074
14078,40,F,QC,CAN,1669,7023,537,14074
14079,49,F,TX,USA,1608,6800,537,14074
14080,58,F,ON,CAN,1610,6852,537,14074
14081,49,F,CA,USA,1597,6860,537,14075
14082,48,F,PA,USA,1600,6778,537,14076
14083,54,M,AZ,USA,1353,5759,537,14076
14084,28,F,OK,USA,1449,6588,537,14076
14085,39,F,MA,USA,1497,6873,537,14076
14086,30,F,CA,USA,1478,6375,537,14076
14087,50,M,NC,USA,1637,6106,537,14076
14088,34,M,PA,USA,1547,6176,537,14076
14089,35,F,MO,USA,1590,6770,537,14077
14090,22,F,UT,USA,1482,6795,537,14077
14091,53,M,OH,USA,1530,6472,537,14077
14092,45,F,MN,USA,1581,6780,537,14078
14093,23,M,MA,USA,1641,6517,537,14078
14094,41,F,CO,USA,1558,6617,537,14078
14095,61,F,CA,USA,1578,6721,537,14078
14096,60,M,FL,USA,1502,6536,537,14079
14097,49,M,,ITA,1464,6421,537,14079
14098,29,M,OH,USA,1423,5909,537,14079
14099,30,F,NY,USA,1756,7246,537,14079
14100,51,M,UT,USA,1576,6424,537,14079
14101,42,F,UT,USA,1476,6521,537,14080
14102,45,F,ON,CAN,1609,6797,537,14080
14103,47,F,OR,USA,1395,6214,538,14080
14104,39,F,NY,USA,1656,6931,538,14080
14105,58,F,,JPN,1642,6978,538,14080
14106,54,F,CA,USA,1594,6762,538,14080
14107,45,F,,MEX,1561,6592,538,14080
14108,35,F,CO,USA,1567,6805,538,14082
14109,44,F,NY,USA,1655,7078,538,14082
14110,61,M,NJ,USA,1549,6718,538,14082
14111,43,F,,CZE,1434,6408,538,14082
14112,45,F,DE,USA,1551,6627,538,14082
14113,48,M,CA,USA,1398,6009,538,14082
14114,24,F,MA,USA,1541,6523,538,14082
14115,48,F,MA,USA,1568,6688,538,14082
14116,65,M,GA,USA,1588,6724,538,14083
14117,44,M,NY,USA,1643,6833,538,14083
14118,45,M,SC,USA,1421,6303,538,14083
14119,57,F,TX,USA,1573,6644,538,14083
14120,40,M,NY,USA,1643,6833,538,14083
14121,35,F,NE,USA,1569,6579,538,14083
14122,49,M,,GER,1416,6237,538,14084
14123,35,F,VA,USA,1516,6604,538,14085
14124,40,F,UT,USA,1574,6763,538,14085
14125,57,M,CT,USA,1539,6517,538,14085
14126,30,M,CO,USA,1264,5998,538,14085
14127,43,F,PA,USA,1503,6566,538,14085
14128,44,F,,ITA,1499,6534,538,14085
14129,56,M,NM,USA,1547,6655,538,14085
14130,56,F,CT,USA,1594,6720,538,14086
14131,45,F,WI,USA,1700,7048,538,14086
14132,53,F,CA,USA,1546,6567,538,14086
14133,45,F,NE,USA,1575,6738,538,14086
14134,55,M,,GBR,1541,6439,538,14086
14135,46,F,AZ,USA,1472,6613,538,14086
14136,40,F,UT,USA,1511,6598,538,14086
14137,25,F,WA,USA,1534,6510,538,14087
14138,56,F,CA,USA,1633,6764,538,14087
14139,31,F,CA,USA,1498,6652,538,14087
14140,57,M,CA,USA,1547,6691,538,14087
14141,45,F,MN,USA,1556,6756,538,14088
14142,45,M,,SWE,1622,6476,538,14088
14143,51,M,CA,USA,1470,6420,538,14088
14144,35,F,UT,USA,1485,6564,538,14088
14145,46,M,MI,USA,1382,6110,538,14088
14146,43,M,UT,USA,1485,6564,538,14088
14147,23,F,CO,USA,1491,6514,538,14089
14148,54,F,CA,USA,1670,6950,538,14089
14149,66,M,PA,USA,1514,6545,538,14089
14150,41,F,IA,USA,1546,6711,538,14090
14151,32,M,NY,USA,1694,6624,538,14090
14152,50,F,VA,USA,1602,6817,538,14090
14153,32,F,TX,USA,1543,6464,538,14090
14154,45,F,,AUS,1417,6405,538,14090
14155,37,F,ON,CAN,1602,6773,538,14091
14156,45,M,CT,USA,1601,6624,538,14091
14157,41,F,NC,USA,1565,6700,538,14091
14158,47,F,PA,USA,1592,6705,538,14091
14159,58,F,ON,CAN,1569,6745,538,14091
14160,62,M,IL,USA,1606,6535,538,14092
14161,49,M,ON,CAN,1432,6285,538,14092
14162,68,M,ME,USA,1582,6829,538,14092
14163,58,M,PA,USA,1589,6803,538,14093
14164,31,F,LA,USA,1454,6384,538,14093
14165,38,F,MA,USA,1695,6864,538,14093
14166,48,F,CT,USA,1551,6670,538,14093
14167,49,F,NC,USA,1590,6820,538,14093
14168,50,M,WI,USA,1434,6089,538,14093
14169,26,F,MD,USA,1529,6634,538,14093
14170,43,F,NY,USA,1551,6626,538,14094
14171,27,F,WI,USA,1562,6554,538,14094
14172,43,M,CT,USA,1626,6610,538,14094
14173,36,M,TX,USA,1285,5900,538,14094
14174,28,F,CA,USA,1398,6097,538,14095
14175,61,F,OH,USA,1585,6758,538,14095
14176,41,F,TN,USA,1597,6934,538,14096
14177,48,M,,FRA,1555,6579,538,14096
14178,55,M,CA,USA,1327,5952,538,14096
14179,31,F,MN,USA,1556,6756,538,14096
14180,51,F,QC,CAN,1586,6672,538,14096
14181,32,F,GA,USA,1586,6665,538,14096
14182,38,F,IN,USA,1467,6459,538,14096
14183,42,M,MA,USA,1622,6367,538,14096
14184,48,M,ON,CAN,1355,6452,538,14097
14185,49,M,OH,USA,1371,6121,538,14097
14186,42,F,TN,USA,1587,6875,538,14098
14187,41,F,NC,USA,1534,6443,538,14098
14188,53,F,CO,USA,1660,7010,538,14098
14189,63,M,MD,USA,1641,7068,538,14098
14190,47,M,MA,USA,1521,6698,538,14098
14191,44,F,OH,USA,1512,6509,538,14098
14192,50,F,QC,CAN,1608,6922,538,14098
14193,47,M,TX,USA,1346,5895,538,14098
14194,37,M,PA,USA,1464,6389,538,14098
14195,45,F,,AUS,1578,6751,538,14099
14196,45,F,ON,CAN,1569,6798,538,14099
14197,64,M,CA,USA,1517,6408,538,14099
14198,52,F,OH,USA,1655,7006,538,14099
14199,32,M,MI,USA,1244,5447,538,14099
14200,35,M,AZ,USA,1351,6095,538,14099
14201,64,M,CO,USA,1616,6840,538,14100
14202,44,M,CA,USA,1347,6224,538,14100
14203,46,M,,NED,1524,6620,538,14101
14204,48,F,CO,USA,1556,6641,538,14101
14205,56,M,,FRA,1521,6527,538,14101
14206,53,F,MD,USA,1637,6928,538,14101
14207,57,M,ON,CAN,1506,6536,538,14101
14208,46,M,IL,USA,1455,6340,538,14102
14209,52,M,,JPN,1396,6053,538,14102
14210,51,F,IN,USA,1494,6560,538,14102
14211,42,F,NY,USA,1567,6931,538,14102
14212,29,F,MA,USA,1753,6873,538,14102
14213,54,F,CA,USA,1644,6934,538,14102
14214,36,F,WI,USA,1600,6641,538,14102
14215,34,F,WI,USA,1600,6641,538,14102
14216,28,F,VA,USA,1493,6563,538,14102
14217,51,F,MB,CAN,1535,6778,538,14103
14218,46,M,TX,USA,1566,6713,538,14103
14219,34,F,IL,USA,1499,6592,538,14103
14220,49,F,CA,USA,1546,6701,538,14103
14221,56,F,FL,USA,1681,7008,538,14104
14222,25,F,MA,USA,1750,6877,538,14104
14223,34,F,SD,USA,1455,6359,538,14104
14224,61,M,IL,USA,1573,6677,538,14104
14225,59,M,NY,USA,1512,6533,538,14105
14226,40,M,,AUS,1627,6666,538,14105
14227,55,F,MN,USA,1626,6838,538,14105
14228,47,F,IL,USA,1603,6828,538,14105
14229,31,F,WA,USA,1644,6845,538,14105
14230,41,F,IN,USA,1499,6579,538,14106
14231,51,M,,ALG,1473,6206,539,14106
14232,23,F,MA,USA,1739,6994,539,14106
14233,38,F,IL,USA,1580,6834,539,14106
14234,46,M,MA,USA,1483,6387,539,14107
14235,50,M,,AUS,1626,6668,539,14107
14236,38,F,OR,USA,1632,6948,539,14107
14237,60,M,DC,USA,1666,7052,539,14107
14238,46,F,HI,USA,1532,6551,539,14107
14239,40,F,NJ,USA,1548,6798,539,14108
14240,50,F,,ITA,1696,6814,539,14108
14241,40,F,MO,USA,1568,6619,539,14108
14242,32,F,NH,USA,1450,6313,539,14108
14243,40,F,NJ,USA,1549,6798,539,14108
14244,44,M,PA,USA,1426,6258,539,14108
14245,37,M,,AUS,1630,6635,539,14108
14246,45,M,,CHN,1516,6487,539,14109
14247,41,M,,GER,1437,6256,539,14109
14248,56,M,,MEX,1478,6597,539,14109
14249,40,M,PA,USA,1253,5965,539,14109
14250,38,F,NY,USA,1574,6754,539,14109
14251,55,F,VA,USA,1652,6992,539,14109
14252,24,F,WI,USA,1339,6474,539,14110
14253,52,M,,CHN,1383,6453,539,14110
14254,34,F,UT,USA,1514,6597,539,14110
14255,49,F,TX,USA,1575,6733,539,14110
14256,47,M,IL,USA,1427,6351,539,14111
14257,49,M,NC,USA,1505,6429,539,14111
14258,55,M,CA,USA,1620,6876,539,14111
14259,45,M,CA,USA,1385,6289,539,14111
14260,57,F,NH,USA,1612,6799,539,14112
14261,34,M,MA,USA,1357,5869,539,14112
14262,38,M,,ITA,1661,6820,539,14113
14263,45,M,NC,USA,1377,5913,539,14113
14264,38,M,MA,USA,1777,6854,539,14113
14265,50,F,CA,USA,1666,7175,539,14113
14266,35,F,MA,USA,1564,6815,539,14113
14267,51,F,FL,USA,1529,6456,539,14114
14268,61,M,MA,USA,1565,6578,539,14114
14269,43,M,,AUS,1636,6697,539,14114
14270,48,F,,CRC,1557,6662,539,14114
14271,56,F,,NED,1634,6994,539,14114
14272,62,M,MO,USA,1566,6611,539,14114
14273,52,M,IL,USA,1481,6424,539,14114
14274,34,F,TX,USA,1512,6511,539,14114
14275,50,M,WI,USA,1506,6374,539,14114
14276,42,M,QC,CAN,1387,6174,539,14115
14277,43,M,MA,USA,1459,6367,539,14115
14278,50,M,CA,USA,1507,6388,539,14115
14279,33,F,,CHI,1477,6648,539,14115
14280,31,M,MA,USA,1524,6287,539,14115
14281,48,M,,ITA,1632,6780,539,14116
14282,32,F,MA,USA,1493,6483,539,14116
14283,51,M,QC,CAN,1428,6162,539,14116
14284,49,F,,HKG,1588,6780,539,14116
14285,45,F,IL,USA,1605,6791,539,14116
14286,50,F,MD,USA,1555,6904,539,14116
14287,47,M,MO,USA,1391,6347,539,14117
14288,50,F,NJ,USA,1530,6578,539,14117
14289,49,F,VA,USA,1598,6807,539,14117
14290,49,F,OH,USA,1624,6862,539,14117
14291,46,M,OR,USA,1699,6751,539,14117
14292,40,M,,ITA,1529,6227,539,14117
14293,46,M,NY,USA,1471,6398,539,14117
14294,47,F,NY,USA,1558,6825,539,14118
14295,44,F,MD,USA,1637,6923,539,14118
14296,42,M,QC,CAN,1339,5827,539,14118
14297,55,M,TN,USA,1334,6249,539,14118
14298,32,F,AL,USA,1678,7067,539,14119
14299,51,F,QC,CAN,1612,6873,539,14119
14300,27,F,AL,USA,1678,7067,539,14119
14301,55,M,BC,CAN,1548,6590,539,14119
14302,39,F,NY,USA,1557,6603,539,14119
14303,28,F,ON,CAN,1506,6477,539,14119
14304,56,M,CA,USA,1543,6610,539,14120
14305,32,F,MA,USA,1661,6877,539,14120
14306,47,M,,GER,1453,6223,539,14120
14307,43,F,MA,USA,1524,6443,539,14120
14308,46,F,PA,USA,1479,6270,539,14121
14309,49,F,IA,USA,1456,6563,539,14121
14310,45,M,WA,USA,1505,6614,539,14121
14311,42,F,NY,USA,1591,6787,539,14121
14312,45,F,SC,USA,1615,6838,539,14122
14313,44,M,MA,USA,1664,6557,539,14122
14314,34,M,CA,USA,1723,6753,539,14122
14315,26,F,,GBR,1391,6138,539,14122
14316,43,F,MA,USA,1676,6839,539,14122
14317,44,M,,CRO,1508,6535,539,14122
14318,36,F,TN,USA,1612,6938,539,14122
14319,49,M,TN,USA,1613,6938,539,14123
14320,37,F,TX,USA,1504,6550,539,14123
14321,46,M,NJ,USA,1544,6794,539,14123
14322,46,F,NY,USA,1577,6761,539,14123
14323,42,F,OH,USA,1565,6823,539,14124
14324,51,M,MI,USA,1501,6357,539,14124
14325,56,M,CA,USA,1516,6525,539,14124
14326,52,M,,AUS,1419,6493,539,14124
14327,52,F,CA,USA,1563,6685,539,14124
14328,45,M,MI,USA,1417,6409,539,14125
14329,35,F,TX,USA,1538,6580,539,14125
14330,48,F,CO,USA,1657,6951,539,14125
14331,55,F,CA,USA,1601,6882,539,14126
14332,46,F,WA,USA,1582,6798,539,14126
14333,36,M,CA,USA,1286,5844,539,14126
14334,51,M,GA,USA,1454,6288,539,14126
14335,42,F,WA,USA,1544,6764,539,14127
14336,57,M,AR,USA,1511,6472,539,14127
14337,23,F,MA,USA,1757,7142,539,14127
14338,48,F,KS,USA,1608,6799,539,14127
14339,20,F,OH,USA,1758,7142,539,14127
14340,66,M,,ITA,1635,6777,539,14128
14341,28,F,NY,USA,1676,6937,539,14128
14342,31,F,PA,USA,1399,6001,539,14128
14343,54,F,WA,USA,1517,6502,539,14129
14344,39,F,MA,USA,1624,6843,539,14129
14345,58,M,IL,USA,1550,6353,539,14129
